Purchase order,ShipType,Ship Date,SKU,Qty Shipped,Weight [Kg],Customer,MOQ,Boxes
71666153931,T,1/3/25  6:24 a.m.,3006154,2,0.87,Customer  43,36,0
71666153931,T,1/3/25  6:24 a.m.,3018012,2,1.59,Customer  43,20,0
71666153931,T,1/3/25  6:24 a.m.,3029074,2,1.70,Customer  43,12,0
71666153931,T,1/3/25  6:24 a.m.,3113141,2,1.39,Customer  43,24,0
71666153931,T,1/3/25  6:24 a.m.,3143001,4,0.14,Customer  43,40,0
71666153931,T,1/3/25  6:24 a.m.,3143006,2,3.75,Customer  43,4,0
71666153881,L,1/4/25  9:57 a.m.,3032011,16,1.34,Customer  254,20,0
71666153941,T,1/3/25  6:24 a.m.,3002281,1,2.38,Customer  347,10,0
71666153961,T,1/3/25  6:24 a.m.,3175002,1,14.91,Customer  347,1,1
71666153911,T,1/3/25  6:24 a.m.,3002288,1,3.42,Customer  347,8,0
71666153891,T,1/3/25  6:24 a.m.,3002278,1,7.58,Customer  347,4,0
71666158871,L,1/4/25  9:57 a.m.,3002288,1,3.53,Customer  347,10,0
71666447061,L,1/3/25  5:11 p.m.,3368000,1,16.52,Customer  29,1,1
71666467641,T,1/4/25  8:48 a.m.,3002284,3,3.54,Customer  362,8,0
71666467641,T,1/4/25  8:48 a.m.,3005086,10,0.70,Customer  362,45,0
71666467641,T,1/4/25  8:48 a.m.,3006150,5,0.69,Customer  362,40,0
71666467641,T,1/4/25  8:48 a.m.,3006154,200,0.55,Customer  362,36,5
71666467641,T,1/4/25  8:48 a.m.,3053014,20,1.42,Customer  362,20,1
71666467641,T,1/4/25  8:48 a.m.,3113141,6,1.39,Customer  362,24,0
71666467641,T,1/4/25  8:48 a.m.,3175002,3,14.91,Customer  362,1,3
71666463601,L,1/4/25  9:57 a.m.,3113084,1,3.18,Customer  347,9,0
71666510991,L,1/3/25  5:50 p.m.,3002284,2,3.54,Customer  347,8,0
71666510991,L,1/3/25  5:50 p.m.,3005136,155,0.51,Customer  347,45,3
71666510991,L,1/3/25  5:50 p.m.,3006154,700,0.55,Customer  347,36,19
71666510991,L,1/3/25  5:50 p.m.,3029012,7,7.75,Customer  347,4,1
71666510991,L,1/3/25  5:50 p.m.,3029081,25,0.21,Customer  347,96,0
71666510991,L,1/3/25  5:50 p.m.,3029213,15,1.69,Customer  347,16,0
71666510991,L,1/3/25  5:50 p.m.,3036212,10,8.16,Customer  347,4,2
71666510991,L,1/3/25  5:50 p.m.,3053014,206,1.42,Customer  347,20,10
71666510991,L,1/3/25  5:50 p.m.,3113135,50,1.57,Customer  347,18,2
71666510991,L,1/3/25  5:50 p.m.,3113220,10,1.05,Customer  347,18,0
71666510991,L,1/3/25  5:50 p.m.,3113254,80,1.11,Customer  347,18,4
71666510991,L,1/3/25  5:50 p.m.,3143001,42,0.34,Customer  347,20,2
71666511071,L,1/4/25  9:57 a.m.,3053014,1,1.42,Customer  347,20,0
71666511071,L,1/4/25  9:57 a.m.,3113228,1,1.27,Customer  347,#N/A,#N/A
71666525521,L,1/4/25  11:02 a.m.,3018020,4,3.16,Customer  316,12,0
71666525521,L,1/4/25  11:02 a.m.,3018020,1,8.07,Customer  316,4,0
71666525521,L,1/4/25  11:02 a.m.,3018029,8,1.66,Customer  316,30,0
71667695821,T,1/8/25  6:17 a.m.,3031030,10,1.14,Customer  21,20,0
71667697391,T,1/8/25  6:17 a.m.,3031030,10,1.14,Customer  21,20,0
71667699011,L,1/7/25  6:05 p.m.,3077004,100,2.40,Customer  147,240,0
71667703061,L,1/7/25  6:05 p.m.,3031030,15,1.14,Customer  158,20,0
71667703271,L,1/7/25  6:05 p.m.,3031030,30,1.14,Customer  159,20,1
71667703641,L,1/7/25  6:05 p.m.,3031030,20,1.14,Customer  160,20,1
71667714731,L,1/7/25  6:05 p.m.,3031030,10,1.14,Customer  45,20,0
71667711001,L,1/7/25  6:05 p.m.,3031030,20,1.14,Customer  355,20,1
71667719411,L,1/7/25  6:05 p.m.,3031027,20,1.35,Customer  329,25,0
71667719851,L,1/7/25  6:05 p.m.,3031027,15,1.35,Customer  329,25,0
71667719851,L,1/7/25  6:05 p.m.,3031030,15,1.14,Customer  329,20,0
71667720581,L,1/7/25  6:05 p.m.,3031027,15,1.35,Customer  330,25,0
71667720581,L,1/7/25  6:05 p.m.,3031030,15,1.14,Customer  330,20,0
71667745221,T,1/8/25  6:17 a.m.,3038014,1,0.01,Customer  347,1,1
71667748081,T,1/8/25  2:25 p.m.,3170042,10,1.00,Customer  29,50,0
71667748081,T,1/8/25  2:25 p.m.,3170044,60,0.10,Customer  29,8,7
71667747431,L,1/7/25  6:05 p.m.,3053014,150,1.42,Customer  147,20,7
71667747431,L,1/7/25  6:05 p.m.,3113227,26,5.02,Customer  147,9,2
71667749681,T,1/8/25  6:17 a.m.,3113220,1,1.05,Customer  347,18,0
71667760271,T,1/8/25  6:06 p.m.,3089001,100,0.57,Customer  345,0,#DIV/0!
71667760271,T,1/8/25  6:06 p.m.,3089020,100,0.74,Customer  345,36,2
71667760271,T,1/8/25  6:06 p.m.,3095008,200,41.44,Customer  345,50,4
71667760271,T,1/8/25  6:06 p.m.,3095013,150,3.21,Customer  345,4,37
71667760271,T,1/8/25  6:06 p.m.,3095014,150,5.45,Customer  345,25,6
71667760271,T,1/8/25  6:06 p.m.,3095016,150,1.39,Customer  345,18,8
71667760271,T,1/8/25  6:06 p.m.,3147003,150,10.46,Customer  345,4,37
71667760271,T,1/8/25  6:06 p.m.,3164011,150,3.18,Customer  345,8,18
71667785241,T,1/8/25  6:17 a.m.,3002292,1,3.83,Customer  347,10,0
71667802271,L,1/8/25  5:52 p.m.,3002281,1,2.38,Customer  242,10,0
71667802271,L,1/8/25  5:52 p.m.,3002281,3,2.51,Customer  242,10,0
71667802271,L,1/8/25  5:52 p.m.,3005128,2,1.16,Customer  242,32,0
71667802271,L,1/8/25  5:52 p.m.,3049012,4,10.20,Customer  242,4,1
71667802271,L,1/8/25  5:52 p.m.,3113263,1,1.21,Customer  242,20,0
71667802271,L,1/8/25  5:52 p.m.,3113264,1,1.59,Customer  242,18,0
71667802271,L,1/8/25  5:52 p.m.,3113264,1,1.72,Customer  242,18,0
71667802271,L,1/8/25  5:52 p.m.,3172000,2,1.74,Customer  242,10,0
71667802271,L,1/8/25  5:52 p.m.,3175002,1,10.64,Customer  242,2,0
71667802271,L,1/8/25  5:52 p.m.,3270014,1,2.28,Customer  242,8,0
71667802881,L,1/8/25  5:55 p.m.,3113254,19,1.11,Customer  347,18,1
71667802951,L,1/8/25  5:52 p.m.,3270005,4,14.42,Customer  67,2,2
71667802961,L,1/8/25  5:52 p.m.,1017003,4,4.82,Customer  67,42,0
71667802961,L,1/8/25  5:52 p.m.,3038011,2,1.70,Customer  67,20,0
71667804781,L,1/8/25  5:52 p.m.,3002286,1,4.01,Customer  136,8,0
71667804781,L,1/8/25  5:52 p.m.,3005128,3,1.15,Customer  136,32,0
71667804781,L,1/8/25  5:52 p.m.,3006154,5,0.87,Customer  136,36,0
71667808691,L,1/8/25  5:55 p.m.,3024019,4,0.97,Customer  254,40,0
71667808691,L,1/8/25  5:55 p.m.,3143001,19,0.34,Customer  254,20,0
71667808691,L,1/8/25  5:55 p.m.,3146211,5,225.90,Customer  254,1,5
71667808801,L,1/8/25  5:55 p.m.,3036187,1,7.94,Customer  43,4,0
71667809191,L,1/8/25  5:55 p.m.,3002281,1,3.26,Customer  347,8,0
71667809731,L,1/8/25  5:52 p.m.,3053014,60,1.42,Customer  118,20,3
71667809731,L,1/8/25  5:52 p.m.,3053037,1,1.72,Customer  118,20,0
71667809731,L,1/8/25  5:52 p.m.,3113228,10,1.11,Customer  118,30,0
71667809721,L,1/8/25  5:55 p.m.,3036161,2,13.77,Customer  347,2,1
71667809721,L,1/8/25  5:55 p.m.,3113160,40,1.59,Customer  347,18,2
71668156071,L,1/8/25  5:55 p.m.,3113207,54,1.29,Customer  298,27,2
71668161131,L,1/8/25  5:55 p.m.,3074001,5,28.36,Customer  275,2,2
71668165181,L,1/8/25  5:52 p.m.,3006154,30,0.55,Customer  194,36,0
71668165181,L,1/8/25  5:52 p.m.,3113208,30,1.42,Customer  194,32,0
71668165181,L,1/8/25  5:52 p.m.,3113220,30,1.05,Customer  194,18,1
71668165181,L,1/8/25  5:52 p.m.,3270002,4,9.81,Customer  194,4,1
71668165031,L,1/8/25  5:52 p.m.,3002286,10,4.09,Customer  148,8,1
71668165031,L,1/8/25  5:52 p.m.,3002286,10,4.01,Customer  148,8,1
71668165031,L,1/8/25  5:52 p.m.,3002288,5,3.53,Customer  148,10,0
71668165031,L,1/8/25  5:52 p.m.,3005136,10,1.85,Customer  148,12,0
71668165031,L,1/8/25  5:52 p.m.,3005136,15,0.52,Customer  148,45,0
71668165031,L,1/8/25  5:52 p.m.,3005136,15,0.51,Customer  148,45,0
71668165031,L,1/8/25  5:52 p.m.,3006154,15,0.55,Customer  148,36,0
71668165031,L,1/8/25  5:52 p.m.,3018027,2,7.59,Customer  148,6,0
71668165031,L,1/8/25  5:52 p.m.,3029137,1,11.92,Customer  148,4,0
71668165031,L,1/8/25  5:52 p.m.,3029138,1,12.38,Customer  148,4,0
71668165031,L,1/8/25  5:52 p.m.,3053019,2,5.44,Customer  148,4,0
71668165031,L,1/8/25  5:52 p.m.,3278000,20,0.45,Customer  148,40,0
71668165141,L,1/8/25  5:52 p.m.,3005126,10,0.83,Customer  147,36,0
71668165141,L,1/8/25  5:52 p.m.,3006127,60,0.40,Customer  147,40,1
71668165141,L,1/8/25  5:52 p.m.,3006134,60,0.45,Customer  147,40,1
71668165141,L,1/8/25  5:52 p.m.,3006154,40,0.55,Customer  147,36,1
71668165141,L,1/8/25  5:52 p.m.,3006154,60,0.87,Customer  147,36,1
71668165141,L,1/8/25  5:52 p.m.,3024022,30,0.38,Customer  147,20,1
71668165141,L,1/8/25  5:52 p.m.,3029074,2,1.70,Customer  147,12,0
71668165141,L,1/8/25  5:52 p.m.,3029180,2,1.61,Customer  147,18,0
71668165141,L,1/8/25  5:52 p.m.,3036165,2,5.23,Customer  147,8,0
71668165141,L,1/8/25  5:52 p.m.,3036165,4,6.88,Customer  147,4,1
71668165141,L,1/8/25  5:52 p.m.,3053028,4,3.40,Customer  147,8,0
71668165141,L,1/8/25  5:52 p.m.,3053034,3,0.91,Customer  147,20,0
71668165141,L,1/8/25  5:52 p.m.,3053036,2,1.45,Customer  147,16,0
71668165141,L,1/8/25  5:52 p.m.,3074001,10,28.36,Customer  147,2,5
71668165141,L,1/8/25  5:52 p.m.,3113208,2,2.43,Customer  147,12,0
71668165141,L,1/8/25  5:52 p.m.,3113220,12,1.57,Customer  147,27,0
71668165141,L,1/8/25  5:52 p.m.,3270003,6,1.90,Customer  147,24,0
71668166971,L,1/8/25  5:52 p.m.,3036181,5,4.85,Customer  337,10,0
71668166971,L,1/8/25  5:52 p.m.,3113183,10,2.12,Customer  337,10,1
71668168751,L,1/8/25  5:52 p.m.,3036181,68,4.85,Customer  337,10,6
71668167631,L,1/8/25  5:52 p.m.,3036181,2,4.85,Customer  337,10,0
71668167631,L,1/8/25  5:52 p.m.,3113183,2,2.12,Customer  337,10,0
71668167141,L,1/8/25  5:55 p.m.,3054016,1,5.91,Customer  254,9,0
71668169421,L,1/8/25  5:52 p.m.,3036181,119,4.85,Customer  337,10,11
71668170641,L,1/8/25  5:52 p.m.,1017003,1,1.20,Customer  280,42,0
71668170641,L,1/8/25  5:52 p.m.,3270003,1,26.83,Customer  280,2,0
71668170611,L,1/8/25  5:52 p.m.,3006154,50,0.55,Customer  308,36,1
71668170611,L,1/8/25  5:52 p.m.,3151010,2,9.44,Customer  308,1,2
71668170541,L,1/8/25  5:55 p.m.,1017003,25,8.43,Customer  254,42,0
71668170541,L,1/8/25  5:55 p.m.,3005126,79,0.83,Customer  254,36,2
71668170541,L,1/8/25  5:55 p.m.,3038014,1,0.14,Customer  254,1,1
71668170541,L,1/8/25  5:55 p.m.,3053036,1,3.63,Customer  254,6,0
71668170661,L,1/8/25  5:55 p.m.,3002291,8,4.42,Customer  12,8,1
71668170661,L,1/8/25  5:55 p.m.,3005113,270,0.49,Customer  12,45,6
71668170661,L,1/8/25  5:55 p.m.,3005126,48,1.59,Customer  12,16,3
71668170661,L,1/8/25  5:55 p.m.,3006127,320,0.40,Customer  12,40,8
71668170661,L,1/8/25  5:55 p.m.,3006151,40,0.42,Customer  12,40,1
71668170661,L,1/8/25  5:55 p.m.,3024022,2,3.03,Customer  12,10,0
71668170661,L,1/8/25  5:55 p.m.,3036165,4,6.88,Customer  12,4,1
71668170661,L,1/8/25  5:55 p.m.,3053014,40,1.42,Customer  12,20,2
71668170661,L,1/8/25  5:55 p.m.,3053019,3,5.44,Customer  12,4,0
71668170661,L,1/8/25  5:55 p.m.,3053021,1,6.18,Customer  12,4,0
71668170661,L,1/8/25  5:55 p.m.,3053036,6,3.65,Customer  12,6,1
71668170661,L,1/8/25  5:55 p.m.,3113220,54,1.05,Customer  12,18,3
71668170661,L,1/8/25  5:55 p.m.,3175002,6,14.91,Customer  12,1,6
71668170661,L,1/8/25  5:55 p.m.,3278006,32,1.59,Customer  12,16,2
71668170731,L,1/8/25  5:55 p.m.,3038014,10,0.01,Customer  183,1,10
71668170731,L,1/8/25  5:55 p.m.,3038015,6,1.46,Customer  183,1,6
71668170691,L,1/8/25  5:55 p.m.,3002289,12,3.48,Customer  12,8,1
71668170691,L,1/8/25  5:55 p.m.,3005136,135,0.51,Customer  12,45,3
71668170691,L,1/8/25  5:55 p.m.,3006154,108,0.55,Customer  12,36,3
71668170691,L,1/8/25  5:55 p.m.,3024019,6,0.97,Customer  12,40,0
71668170691,L,1/8/25  5:55 p.m.,3029138,1,12.38,Customer  12,4,0
71668170691,L,1/8/25  5:55 p.m.,3143001,40,0.14,Customer  12,40,1
71668170831,L,1/8/25  5:55 p.m.,3002292,1,16.42,Customer  184,8,0
71668170831,L,1/8/25  5:55 p.m.,3113084,2,3.18,Customer  184,9,0
71668170831,L,1/8/25  5:55 p.m.,3113207,24,1.25,Customer  184,24,1
71668171361,L,1/8/25  5:55 p.m.,3002289,20,3.48,Customer  21,8,2
71668171361,L,1/8/25  5:55 p.m.,3002289,20,2.56,Customer  21,10,2
71668171361,L,1/8/25  5:55 p.m.,3006154,120,0.55,Customer  21,36,3
71668171361,L,1/8/25  5:55 p.m.,3018027,20,2.08,Customer  21,20,1
71668171361,L,1/8/25  5:55 p.m.,3024020,1,0.21,Customer  21,20,0
71668171361,L,1/8/25  5:55 p.m.,3024020,1,0.81,Customer  21,40,0
71668171361,L,1/8/25  5:55 p.m.,3024022,20,0.38,Customer  21,20,1
71668171361,L,1/8/25  5:55 p.m.,3029074,20,1.70,Customer  21,12,1
71668171361,L,1/8/25  5:55 p.m.,3029180,12,1.61,Customer  21,18,0
71668171361,L,1/8/25  5:55 p.m.,3029191,10,1.56,Customer  21,12,0
71668171361,L,1/8/25  5:55 p.m.,3029213,10,1.69,Customer  21,16,0
71668171361,L,1/8/25  5:55 p.m.,3029213,20,1.70,Customer  21,16,1
71668171361,L,1/8/25  5:55 p.m.,3036133,2,7.73,Customer  21,4,0
71668171361,L,1/8/25  5:55 p.m.,3036161,4,7.80,Customer  21,4,1
71668171361,L,1/8/25  5:55 p.m.,3053014,70,1.42,Customer  21,20,3
71668171361,L,1/8/25  5:55 p.m.,3053034,10,0.91,Customer  21,20,0
71668171361,L,1/8/25  5:55 p.m.,3113208,20,1.42,Customer  21,32,0
71668171361,L,1/8/25  5:55 p.m.,3113220,60,1.05,Customer  21,18,3
71668171361,L,1/8/25  5:55 p.m.,3113220,60,1.57,Customer  21,27,2
71668171361,L,1/8/25  5:55 p.m.,3113228,6,1.11,Customer  21,30,0
71668171361,L,1/8/25  5:55 p.m.,3113232,30,1.11,Customer  21,18,1
71668171361,L,1/8/25  5:55 p.m.,3143006,1,3.75,Customer  21,4,0
71668171361,L,1/8/25  5:55 p.m.,3270004,1,15.82,Customer  21,2,0
71668171731,L,1/8/25  5:52 p.m.,3002285,4,7.70,Customer  148,4,1
71668171731,L,1/8/25  5:52 p.m.,3005119,60,0.49,Customer  148,45,1
71668171731,L,1/8/25  5:52 p.m.,3005126,40,1.59,Customer  148,16,2
71668171731,L,1/8/25  5:52 p.m.,3005126,30,0.83,Customer  148,36,0
71668171731,L,1/8/25  5:52 p.m.,3005128,7,1.15,Customer  148,32,0
71668171731,L,1/8/25  5:52 p.m.,3005128,8,1.12,Customer  148,32,0
71668171731,L,1/8/25  5:52 p.m.,3006127,80,0.40,Customer  148,40,2
71668171731,L,1/8/25  5:52 p.m.,3006154,40,0.55,Customer  148,36,1
71668171731,L,1/8/25  5:52 p.m.,3006154,20,0.87,Customer  148,36,0
71668171731,L,1/8/25  5:52 p.m.,3018012,15,1.59,Customer  148,20,0
71668171731,L,1/8/25  5:52 p.m.,3018012,20,2.15,Customer  148,20,1
71668171731,L,1/8/25  5:52 p.m.,3024017,3,0.76,Customer  148,40,0
71668171731,L,1/8/25  5:52 p.m.,3029180,3,1.61,Customer  148,18,0
71668171731,L,1/8/25  5:52 p.m.,3036165,2,5.23,Customer  148,8,0
71668171731,L,1/8/25  5:52 p.m.,3053030,3,1.25,Customer  148,20,0
71668172251,L,1/8/25  5:55 p.m.,3002285,4,7.70,Customer  362,4,1
71668172251,L,1/8/25  5:55 p.m.,3002288,10,3.42,Customer  362,8,1
71668172251,L,1/8/25  5:55 p.m.,3002292,1,16.42,Customer  362,8,0
71668172251,L,1/8/25  5:55 p.m.,3006134,6,0.77,Customer  362,30,0
71668172251,L,1/8/25  5:55 p.m.,3006154,80,0.87,Customer  362,36,2
71668172251,L,1/8/25  5:55 p.m.,3029213,2,1.70,Customer  362,16,0
71668172251,L,1/8/25  5:55 p.m.,3038015,2,1.46,Customer  362,1,2
71668172251,L,1/8/25  5:55 p.m.,3053034,2,0.91,Customer  362,20,0
71668172251,L,1/8/25  5:55 p.m.,3053036,2,3.63,Customer  362,6,0
71668172251,L,1/8/25  5:55 p.m.,3113120,3,4.32,Customer  362,9,0
71668172251,L,1/8/25  5:55 p.m.,3113263,6,1.32,Customer  362,2,3
71668172251,L,1/8/25  5:55 p.m.,3172000,6,1.74,Customer  362,10,0
71668179131,L,1/8/25  5:55 p.m.,3113220,202,1.05,Customer  254,18,11
71668173941,L,1/8/25  5:55 p.m.,3113241,5,3.15,Customer  254,12,0
71668175131,L,1/8/25  5:55 p.m.,3002268,5,4.02,Customer  254,8,0
71668175131,L,1/8/25  5:55 p.m.,3002282,1,16.32,Customer  254,2,0
71668175131,L,1/8/25  5:55 p.m.,3005121,6,0.77,Customer  254,45,0
71668175131,L,1/8/25  5:55 p.m.,3005121,4,0.51,Customer  254,45,0
71668175131,L,1/8/25  5:55 p.m.,3006136,22,0.80,Customer  254,40,0
71668175131,L,1/8/25  5:55 p.m.,3018027,4,7.73,Customer  254,4,1
71668175131,L,1/8/25  5:55 p.m.,3027008,8,34.76,Customer  254,2,4
71668175131,L,1/8/25  5:55 p.m.,3029172,8,0.82,Customer  254,24,0
71668175131,L,1/8/25  5:55 p.m.,3036161,5,6.86,Customer  254,4,1
71668175131,L,1/8/25  5:55 p.m.,3036161,8,6.70,Customer  254,4,2
71668175131,L,1/8/25  5:55 p.m.,3113159,8,1.59,Customer  254,24,0
71668175131,L,1/8/25  5:55 p.m.,3113160,13,4.40,Customer  254,9,1
71668175131,L,1/8/25  5:55 p.m.,3113198,19,3.22,Customer  254,8,2
71668175131,L,1/8/25  5:55 p.m.,3113228,35,1.27,Customer  254,#N/A,#N/A
77034722831,T,1/10/25  9:06 a.m.,3024023,6,0.77,Customer  175,40,0
77034722831,T,1/10/25  9:06 a.m.,3024023,6,0.71,Customer  175,40,0
77034722831,T,1/10/25  9:06 a.m.,3024024,6,2.90,Customer  175,4,1
77034722831,T,1/10/25  9:06 a.m.,3095019,8,0.83,Customer  175,3,2
77034722831,T,1/10/25  9:06 a.m.,3143005,220,1.16,Customer  175,12,18
71668184091,L,1/9/25  8:03 p.m.,3005104,2,0.70,Customer  205,40,0
71668184091,L,1/9/25  8:03 p.m.,3005128,1,1.16,Customer  205,32,0
71668184091,L,1/9/25  8:03 p.m.,3005136,15,0.51,Customer  205,45,0
71668184091,L,1/9/25  8:03 p.m.,3006154,10,0.55,Customer  205,36,0
71668184091,L,1/9/25  8:03 p.m.,3049012,8,10.20,Customer  205,4,2
71668184091,L,1/9/25  8:03 p.m.,3143005,10,1.16,Customer  205,12,0
71668184061,T,1/10/25  8:10 p.m.,3049012,16,10.20,Customer  142,4,4
71668184061,T,1/10/25  8:10 p.m.,3140011,6,47.30,Customer  142,18,0
71668184061,T,1/10/25  8:10 p.m.,3140011,10,26.42,Customer  142,6,1
71668186371,L,1/8/25  5:52 p.m.,3113232,10,1.11,Customer  312,18,0
71668188811,L,1/9/25  8:03 p.m.,3002291,8,4.34,Customer  369,10,0
71668188811,L,1/9/25  8:03 p.m.,3002292,10,3.83,Customer  369,10,1
71668188811,L,1/9/25  8:03 p.m.,3006134,40,0.45,Customer  369,40,1
71668188811,L,1/9/25  8:03 p.m.,3006146,6,0.34,Customer  369,48,0
71668188811,L,1/9/25  8:03 p.m.,3012053,4,10.03,Customer  369,4,1
71668188811,L,1/9/25  8:03 p.m.,3024017,3,0.76,Customer  369,40,0
71668188811,L,1/9/25  8:03 p.m.,3024017,3,0.44,Customer  369,40,0
71668188811,L,1/9/25  8:03 p.m.,3024022,20,0.38,Customer  369,20,1
71668188811,L,1/9/25  8:03 p.m.,3029138,3,12.38,Customer  369,4,0
71668188811,L,1/9/25  8:03 p.m.,3053014,10,1.42,Customer  369,20,0
71668188811,L,1/9/25  8:03 p.m.,3074000,20,19.57,Customer  369,2,10
71668188811,L,1/9/25  8:03 p.m.,3113220,27,1.57,Customer  369,27,1
71668188811,L,1/9/25  8:03 p.m.,3274001,1,6.97,Customer  369,4,0
71668188651,P,1/10/25  8:05 p.m.,3113220,5,1.05,Customer  347,18,0
71668190301,T,1/10/25  8:10 p.m.,3024017,20,0.44,Customer  142,40,0
71668190301,T,1/10/25  8:10 p.m.,3024017,12,0.10,Customer  142,40,0
71668190301,T,1/10/25  8:10 p.m.,3024018,16,3.02,Customer  142,10,1
71668190301,T,1/10/25  8:10 p.m.,3024022,80,0.38,Customer  142,20,4
71668190301,T,1/10/25  8:10 p.m.,3029180,6,1.61,Customer  142,18,0
71668190301,T,1/10/25  8:10 p.m.,3113232,18,1.11,Customer  142,18,1
71668191011,T,1/10/25  9:06 a.m.,3029213,4,1.70,Customer  76,16,0
71668192271,T,1/10/25  9:06 a.m.,3002289,10,3.59,Customer  183,10,1
71668192261,T,1/10/25  9:06 a.m.,3036186,2,14.83,Customer  347,2,1
71668192241,T,1/10/25  9:06 a.m.,3113251,45,1.45,Customer  347,27,1
71668193021,T,1/10/25  9:06 a.m.,3029074,20,1.70,Customer  8,12,1
71668193551,T,1/10/25  9:06 a.m.,3005136,90,0.51,Customer  96,45,2
71668193551,T,1/10/25  9:06 a.m.,3006154,108,0.55,Customer  96,36,3
71668193551,T,1/10/25  9:06 a.m.,3036165,8,7.94,Customer  96,4,2
71668193551,T,1/10/25  9:06 a.m.,3049012,4,10.20,Customer  96,4,1
71668193551,T,1/10/25  9:06 a.m.,3113220,36,1.05,Customer  96,18,2
71668193551,T,1/10/25  9:06 a.m.,3140011,6,26.42,Customer  96,6,1
71668483791,T,1/10/25  9:23 a.m.,3030004,10,3.63,Customer  75,4,2
71668483791,T,1/10/25  9:23 a.m.,3030004,10,3.63,Customer  75,4,2
71668483791,T,1/10/25  9:23 a.m.,3031022,68,0.69,Customer  75,18,3
71668483791,T,1/10/25  9:23 a.m.,3031022,20,2.73,Customer  75,12,1
71668483791,T,1/10/25  9:23 a.m.,3031023,50,1.35,Customer  75,12,4
71668483791,T,1/10/25  9:23 a.m.,3031026,240,1.82,Customer  75,12,20
71668483791,T,1/10/25  9:23 a.m.,3031026,240,1.81,Customer  75,12,20
71668483791,T,1/10/25  9:23 a.m.,3031026,360,0.57,Customer  75,36,10
71668483791,T,1/10/25  9:23 a.m.,3031027,316,1.35,Customer  75,25,12
71668483791,T,1/10/25  9:23 a.m.,3031027,200,1.35,Customer  75,25,8
71668483791,T,1/10/25  9:23 a.m.,3031027,200,1.18,Customer  75,25,8
71668483791,T,1/10/25  9:23 a.m.,3031027,20,0.66,Customer  75,50,0
71668483791,T,1/10/25  9:23 a.m.,3031028,24,2.79,Customer  75,12,2
71668483791,T,1/10/25  9:23 a.m.,3031030,90,2.46,Customer  75,12,7
71668483791,T,1/10/25  9:23 a.m.,3031030,150,1.10,Customer  75,30,5
71668483791,T,1/10/25  9:23 a.m.,3031031,50,1.95,Customer  75,12,4
71668483791,T,1/10/25  9:23 a.m.,3031031,"3,000",1.00,Customer  75,30,100
71668483791,T,1/10/25  9:23 a.m.,3031032,200,1.04,Customer  75,30,6
71668483791,T,1/10/25  9:23 a.m.,3077003,24,2.07,Customer  75,14,1
71668483791,T,1/10/25  9:23 a.m.,3105005,20,10.65,Customer  75,4,5
71668483791,T,1/10/25  9:23 a.m.,3105005,10,1.08,Customer  75,30,0
71668483791,T,1/10/25  9:23 a.m.,3105005,20,3.26,Customer  75,10,2
71668483791,T,1/10/25  9:23 a.m.,3185001,32,1.21,Customer  75,8,4
71668483791,T,1/10/25  9:23 a.m.,3185001,8,4.14,Customer  75,8,1
71668484141,T,1/10/25  9:23 a.m.,3077002,"1,000",15.60,Customer  75,80,12
71668498321,L,1/9/25  8:03 p.m.,3113228,10,1.11,Customer  118,30,0
71668498321,L,1/9/25  8:03 p.m.,3113252,10,2.40,Customer  118,12,0
71668501871,T,1/10/25  8:10 p.m.,3002286,24,4.01,Customer  142,8,3
71668501871,T,1/10/25  8:10 p.m.,3012052,4,10.19,Customer  142,4,1
71668501871,T,1/10/25  8:10 p.m.,3113228,20,1.11,Customer  142,30,0
71668504531,L,1/9/25  8:03 p.m.,3002268,1,4.10,Customer  225,8,0
71668504531,L,1/9/25  8:03 p.m.,3002281,1,3.41,Customer  225,8,0
71668504531,L,1/9/25  8:03 p.m.,3005104,10,0.99,Customer  225,40,0
71668504531,L,1/9/25  8:03 p.m.,3005113,8,0.49,Customer  225,45,0
71668504531,L,1/9/25  8:03 p.m.,3012053,1,10.03,Customer  225,4,0
71668504531,L,1/9/25  8:03 p.m.,3029191,1,1.56,Customer  225,12,0
71668504531,L,1/9/25  8:03 p.m.,3036165,1,4.76,Customer  225,8,0
71668504531,L,1/9/25  8:03 p.m.,3036181,1,4.85,Customer  225,10,0
71668504531,L,1/9/25  8:03 p.m.,3036181,1,2.45,Customer  225,10,0
71668504531,L,1/9/25  8:03 p.m.,3113206,6,1.09,Customer  225,18,0
71668504531,L,1/9/25  8:03 p.m.,3113207,4,1.29,Customer  225,27,0
71668504531,L,1/9/25  8:03 p.m.,3113207,8,1.25,Customer  225,27,0
71668504531,L,1/9/25  8:03 p.m.,3113220,6,1.05,Customer  225,18,0
71668510931,L,1/9/25  8:03 p.m.,3002268,1,4.16,Customer  205,8,0
71668510931,L,1/9/25  8:03 p.m.,3002280,2,2.53,Customer  205,10,0
71668510931,L,1/9/25  8:03 p.m.,3002280,4,2.47,Customer  205,10,0
71668510931,L,1/9/25  8:03 p.m.,3002289,6,2.56,Customer  205,10,0
71668510931,L,1/9/25  8:03 p.m.,3002292,2,3.83,Customer  205,10,0
71668513801,T,1/10/25  9:06 a.m.,3002268,4,4.16,Customer  21,8,0
71668513801,T,1/10/25  9:06 a.m.,3002285,6,7.70,Customer  21,4,1
71668513801,T,1/10/25  9:06 a.m.,3006118,50,0.52,Customer  21,40,1
